id,url_legal,license,excerpt,target,standard_error,kfold
e7dc3df1d,https://simple.wikipedia.org/wiki/Ancient_Egypt,CC BY-SA 3.0 and GFDL,"Ancient Egypt, or the Egyptian Empire, was a society that began about 3150 BC, and lasted until 20 BC when it was invaded by the Roman Empire.
It grew along the River Nile and was at its most powerful in the second millennium BC. Its land went from the Nile delta to Nubia, a kingdom which today is mostly in the Sudan.
For most of its history, Egypt was prosperous, since the water from the Nile made sure that the Egyptians would have good crops. Crops were grown after the Nile flood water went down.
The Egyptians created a way of writing using hieroglyphs, built huge temples and tombs, traded with other areas, and had a powerful army. Their religion had many gods, and its priests were powerful and rich. Their rulers, called Pharaohs, were thought to be close to the gods.",0.843423217,0.517151805,0
9c0bed2c5,https://www.africanstorybook.org/,CC BY 4.0,"Vusi looked at the photograph and quickly answered, ""Heptagon has seven sides!"" Khosi added, ""Yes, remember our teacher told us that Hepta means 'seven'."" ""Oh my wife, can you see how clever our children are? Okay, what about Deca, what does it mean?"" questioned Dad. ""Ten! Ten!"" shouted Vusi and Khosi together. ""Yes, that's why one of your cousins is called Decagon, but he is not coming because he has to represent the swimming team. There are so few Decagons at their school,"" Mom told them. Then the children asked, ""Mom and Dad, can we invite our friend Circle from next door?"" Their parents agreed that Circle was welcome to join the family gathering. Just then they heard a knock at the front door, and Dad got up to check. ""The Quadrilaterals are here! Welcome! Welcome"" called Dad. The rest of the family jump up to greet Square, Rectangle and the three Rhombus children. The Quadrilaterals are happy to arrive first.",-1.120484394,0.456405089,0
42903ee90,https://www.africanstorybook.org/#,CC BY 4.0,"The parents gave a small pot as a gift to their daughter. Natabo loved that little pot. She loved to play with it. One day, by accident, the boys broke Natabo's pot. It broke into small pieces. The brothers did not know what to do. They threw the pieces into the bush. Natabo looked for her pot but did not find it. She got very upset and cried. She refused to eat anything. She begged her parents and brothers to find the pot, but they could not. Natabo became even more upset. She ran away and went to the forest. She climbed up the tallest tree in the forest. Natabo's parents searched for their daughter. They found her, and asked her to climb down. But she refused. They told her to come down, but she still refused. Natabo's brothers gathered and sang a song to ask her to come down. This is the song: ""Our last born, come down and we can go home. We shall get a new pot!""",0.393562039,0.519430701,0
49cae2321,https://en.wikipedia.org/wiki/Bronze_Age,CC BY-SA 3.0,"The Bronze Age is a time period characterized by the use of bronze, proto-writing, and other early features of urban civilization. The Bronze Age is the second principal period of the three-age Stone-Bronze-Iron system, as proposed in modern times by Christian Jürgensen Thomsen, for classifying and studying ancient societies.
An ancient civilization is defined to be in the Bronze Age either by smelting its own copper and alloying with tin, arsenic, or other metals, or by trading for bronze from production areas elsewhere. Copper-tin ores are rare, as reflected in the fact that there were no tin bronzes in Western Asia before trading in bronze began in the third millennium BC. Worldwide, the Bronze Age generally followed the Neolithic period, with the Chalcolithic serving as a transition. Although the Iron Age generally followed the Bronze Age, in some areas, the Iron Age intruded directly on the Neolithic from outside the region.",-0.87494669,0.442156494,0
35099250c,https://kids.frontiersin.org/article/10.3389/frym.2020.00014,CC BY 4.0,"We discovered that whether kids were from an island or continent was the most important factor for predicting the groups of species they cared about most. Being from an island or a continent predicted 26% of the species kids listed. Being a girl or boy also mattered, but was much less important and only predicted 3% of the species kids cared about. As you might guess, kids cared a lot about big, exciting animals, including sharks, birds, and mammals. Differences between the island and continental kids were huge. Kids from Andros Island cared about fish, crabs, insects, flamingos, cats, dogs, and pigs more than kids from North Carolina did. On the other hand, kids from North Carolina cared more about deer, bears, foxes, wolves, and rabbits than kids from Andros Island did. Some of these differences make sense, because fish and crabs are more important on an island than on a continent, and Andros has wild flamingos, but North Carolina does not.",-0.40013408200000006,0.518633327,0
92d5b6fcc,https://simple.wikipedia.org/wiki/Personal_computer,CC BY-SA 3.0 and GFDL,"Many free operating systems are available. They are called Linux operating systems. There are over 300 different Linux ""distributions"". Each one has a different purpose. Ubuntu-Linux is the most-used Linux because it is the easiest to use.
A modern PC has a minimum set of parts to be useful. The ""Base unit"" or ""Tower"" is the main part of the computer. A mouse and keyboard are used for input. A monitor is needed to view output. In a laptop computer these parts are all together.
Inside the base unit or tower there are many electronic parts. The main parts are the motherboard, CPU, the hard disk and memory.
The CPU (Central Processing unit) follows the instructions in the operating system and application programs. The memory, or RAM (random access memory), is for moving information (or data) quickly to and from the processor. The hard drive holds programs and data while the computer is powered off. Floppy drives, CD-ROM drives are used for storing information on removable disks.
Computers often have a modem to send and receive data over a phone line, or more recently, over cable television lines. Computers can also be connected to a computer network.",-1.204063046,0.46546832299999996,0
069d0da0f,https://simple.wikipedia.org/wiki/Cathode_ray_tube,CC BY-SA 3.0 and GFDL,"The cathode ray tube or CRT was invented by Karl Ferdinand Braun. It was the most common type of display for many years. It was used in almost all computer monitors and televisions until LCD and plasma screens started being used.
A cathode ray tube is an electron gun. The cathode is an electrode (a metal that can send out electrons when heated). The cathode is inside a glass tube. Also inside the glass tube is an anode that attracts electrons. This is used to pull the electrons toward the front of the glass tube, so the electrons shoot out in one direction, like a ray gun. To better control the direction of the electrons, the air is taken out of the tube, making a vacuum.
The electrons hit the front of the tube, where a phosphor screen is. The electrons make the phosphor light up. The electrons can be aimed by creating a magnetic field.",-1.248513154,0.453528611,0
45f01d4f7,https://www.africanstorybook.org/,CC BY 4.0,"Long, long ago, the Sky God, Nyame, kept all stories locked in a wooden box, high in the sky. People down on earth had no stories to tell and they were very sad. They asked Anansi the clever Spider to help them. 
Anansi spun a long thread, and climbed up his sticky thread all the way to heaven. ""Can I have the stories, please?"" he asked the Sky God. But Nyame laughed at Anansi and said, ""Oh, these are very expensive stories. You wouldn't be able to pay for them, little spider."" 
""How much do the stories cost?"" asked Anansi. ""You'll have to bring me three rare and fierce animals,"" Nyame answered, ""A leopard with sharp teeth like spears, a hornet that stings people, and a snake that swallows people whole."" He laughed and laughed. He thought his stories were quite safe. 
So Anansi climbed slowly back down his sticky thread to the earth. He thought and he thought, and he came up with a plan. He dug a deep hole, covered it with branches and dirt so it was hidden, and he went home for supper. In the morning, sure enough, a leopard had fallen into his pit.",0.227889548,0.488942456,0
099389445,https://simple.wikipedia.org/wiki/Electron_crystallography,CC BY-SA 3.0 and GFDL,"Electron crystallography is a method to determine the arrangement of atoms in solids using a transmission electron microscope (TEM).
This method works in many cases where X-ray crystallography does not. The latter needs large 3-D crystals to work.
Protein structures are usually done from 2-dimensional crystals (sheets or helices), polyhedrons such as viral capsids, or dispersed proteins. Electrons can be used in these situations, whereas X-rays cannot, because electrons interact more strongly with atoms than X-rays do.
Electron crystallography is a method to determine the arrangement of atoms in solids using a transmission electron microscope (TEM). The method was invented by Aaron Klug, who won the Nobel Prize in Chemistry for this, and his studies on virus structures and transfer RNA, in 1982.
The first electron crystallographic protein structure to be solved was bacteriorhodopsin in 1990. Since then, several other high-resolution structures have been done by electron crystallography, including the light-harvesting complex, and the bacterial flagellum.",-3.352438391,0.6182582560000001,0
d59b8be19,https://kids.frontiersin.org/article/10.3389/frym.2016.00023,CC BY 4.0,"Our immune systems work to protect us from illness by recognizing foreign molecules, like those on bacteria or viruses, while not reacting to our own molecules. Bacteria and viruses that cause infection are known as pathogens. When your cells are infected by a pathogen, the pathogen will start to reproduce by making copies of its DNA or RNA (cellular instructions) and will also produce a lot of molecules that fight defense mechanisms of your immune system. The pathogen's DNA and the molecules it produces are foreign to our human cells and, therefore, act as a ""danger"" signal indicating that something is wrong with the infected cell. This danger signal causes phosphatidylserine to be exposed on the surface of the infected cell to attract macrophages. After macrophages arrive at the infected cell and phagocytose it, they present pieces of the pathogen, known as antigens, to other immune cells, so that the immune system can create a memory of that specific pathogen. If the infected cells are not phagocytosed by macrophages, then more cells, or even the whole organ, can become infected with the pathogen.",-0.986988435,0.487362719,0
70da9960b,https://www.commonlit.org/texts/capitalism-will-eat-democracy-unless-we-speak-up,CC BY-NC-ND 4.0,"Tonight, here, I want to present to you an economic case for an authentic democracy. I want to ask you to join me in believing again that Lee Kuan Yew, the Chinese Communist Party and indeed the Eurogroup are wrong in believing that we can dispense with democracy — that we need an authentic, boisterous democracy. And without democracy, our societies will be nastier, our future bleak and our great, new technologies wasted.
Speaking of waste, allow me to point out an interesting paradox that is threatening our economies as we speak. I call it the twin peaks paradox. One peak you understand — you know it, you recognize it — is the mountain of debts that has been casting a long shadow over the United States, Europe, the whole world. We all recognize the mountain of debts. But few people discern its twin. A mountain of idle cash belonging to rich savers and to corporations, too terrified to invest it into the productive activities that can generate the incomes from which you can extinguish the mountain of debts and which can produce all those things that humanity desperately needs, like green energy.",-2.3111475180000003,0.500727084,0
124782d8d,https://www.digitallibrary.io/en/books/details/3826,CC BY 4.0,"The tortoise moved quite slowly. 
 She was never be able to collect enough tree branches to build a proper house. She sat down and thought about what to do. 
 After thinking for a long time, she decided to go in search of a house that was already built. One day, she saw a cave. She peered inside. It looked warm and dry! 
 But the cave belonged to a rabbit and her children. She climbed up a tree. But, she was chased away by birds chirping and cawing noisily in their nests. 
 The tortoise walked away sadly, sweating in the heat of the sun. One day, as the tortoise was wandering about, she found a cow in its pen. She was with her calves. 
 ""Can I join you, please?"" asked Tortoise. 
 ""I'm sorry,"" said the cow, ""but we can't help you. It's full in here already.""",1.332118919,0.5484903010000001,0
a6c6237aa,https://www.africanstorybook.org/#,CC BY 4.0,"Ekai keeps all sorts of animals in his father's homestead. His mother Mrs. Anok has always supported Ekai in the purchasing of the animals. Goats, chicken, chicks, cattle, rabbits and a dog are Ekai's favorite animals. During holidays Ekai with the help of his sister will take the goats out to graze in the nearby river banks, have fun and make sure all their livestock are satisfied. At the grazing banks Ekai would hold one of the goats after it has taken water confirming how the goats are growing fat each and every day. Ekai has a dog pet called Bony. Every time Ekai is around he would give Bony food and a hot shower with a shampoo, that makes Bony a happy and healthy dog. In the morning Ekai and his sister will give the birds food and water before he takes breakfast. Besides him Bony the dog would play and let no other wild birds to disturb their birds.",-0.702123724,0.47801494200000005,0
b972ec989,https://simple.wikipedia.org/wiki/Density,CC BY-SA 3.0 and GFDL,"Density is a measurement that compares the amount, ratio of matter an object has to its volume. An object with a lot of matter in a certain amount of volume has high density. An object with a little matter in the same amount of volume has a low density.
Temperature has an effect on density. When the temperature of a substance increases, density decreases because the atoms are moving all around the place having less matter in one space. When the temperature of a substance decreases, the density increases because the atoms move slower making the atoms stay in one place. Many substances follow this rule, but there are exceptions. Water is one such exception. When water freezes, it makes ice that is less dense than liquid water.
Fresh water is often used as a standard of relative density. This is called specific gravity.
The most common SI units for density are g/cm3 and kg/m3. When the numerator is much larger than the denominator, that means the substance has a higher density. When the denominator is much larger than the numerator, the substance has a lower density.",-1.1626638809999998,0.485563054,0
f7c409bed,https://kids.frontiersin.org/article/10.3389/frym.2017.00005,CC BY 4.0,"Try this simple exercise: go to your music library, pick a song, and play the first 3 s of it. Give yourself 1 point if you can manage to sing or hum at least the next 5 s of that song. Do this for 20 songs. How many points did you score? We would not be surprised if it is more than 15. Now, think about what you just did. You effortlessly recalled the pitch, rhythm, and maybe even the lyrics of more than 15 songs in a short amount of time. That is a lot of data you managed to summon from your brain, just like that!
Our brains possess a remarkable ability to make, store, and retrieve memories of music, even when we are not aware of doing so. For example, if you hear a catchy song, you will most likely be able to remember parts of it a few days later. After hearing it several times, you might know it by heart. Think about how much more effort it takes to learn information from a textbook, or to remember the details of day-to-day events in your life.",1.026815279,0.520131757,0
0103162f0,https://www.africanstorybook.org/,CC BY 4.0,"Once upon a time, Sly Jackal woke up early in the morning. He was very hungry. His tummy gave a big growl. GRRrrrrr! He jumped up and went searching for food. 
He wandered around the forest for hours without getting any food. The sun was very hot. Sly Jackal could barely see in front of him. All he could think of was his hunger pangs. 
""Aaauuuu!"" Sly Jackal let out a loud scream. He fell into a well right in front of him. He was so hungry that he did not spot it. 
""Oh, my hat!"" he thought. ""I have to get out of this well. I will die of hunger."" 
Sly Jackal screamed and shouted: ""Help! Anyone help!"" Donkey was grazing a few meters away from the well. Donkey heard Sly Jackal's desperate cry. He came rushing. 
""What is the matter?"" Donkey was very worried. ""The water in this well is cool and sweet. I am bored swimming alone. I need someone to help me swim. Please will you join me?"" 
""The sun is very hot,"" said Donkey. ""I can't swim very well though."" ""Jump in! I will help you come out of the well,"" promised the Sly Jackal.",0.35629858700000006,0.519363452,0
f87925b78,https://kids.frontiersin.org/article/10.3389/frym.2020.00036,CC BY 4.0,"T. gondii is a single-celled microbe around 6 µm (micrometers, 1/1,000 of a millimeter) in size, which is ~550 times smaller than an apple seed (3.3 mm)! This organism is so tiny that we can only see it using the powerful lenses of a microscope. T. gondii only survives and multiplies when it infects a living cell, which is why it is classified as a parasite. The animals that parasites infect are called hosts and parasites often have complex life cycles that involve different shapes of the parasite and multiple hosts.
Cats are one of the hosts of T. gondii, and they are the only host in which this parasite produces structures called oocysts. An oocyst is a thick-walled structure in which the parasite can survive for a long time outside a host. When cats are infected, they release the parasites' oocysts into the environment through their feces (poop). When other animals, such as birds, mice, cows, or even humans, ingest water, vegetables, or meat contaminated with oocysts, these animals can become infected.",-1.841355836,0.477128954,1
70b52f9ec,https://kids.frontiersin.org/article/10.3389/frym.2020.00026,CC BY 4.0,"The first known introductions of the red swamp crayfish into new locations took place in the 1920s: 1924 in California and 1927 in the Hawaiian Islands in United States, 1927 in Japan, and 1929 in China. In the mid-1960s, a batch of crayfish was sent to Uganda and Kenya, and soon afterwards, to other African countries. Simultaneously, these animals spread over Mexico and reached Costa Rica, Puerto Rico, Venezuela, and the Dominican Republic in the 1970s, and Brazil in the mid-1980s. The red swamp crayfish was legally introduced into Spain in 1973 and 1974, first from Louisiana and probably later from Africa or south-east Asia. Currently, this species is present in at least 40 countries worldwide. As you can see, the red swamp crayfish has traveled a lot! By using this information and collecting crayfish from different places around the world, we were able to uncover its invasion process, describe its genetic variability, and understand its global invasion patterns.",-0.545255292,0.450618234,1
611974422,https://www.africanstorybook.org/,CC BY 4.0,"It was fast approaching the time when mamas and papas call children for clean ups. It was time for children to wave goodbye to friends. It was getting to the dreaded bedtime. The sun was not moving. He stubbornly remained rooted at the same spot. Normally the shadows would grow longer, the later it got. But on that day, the shadows did not grow any longer. The sun refused to go to bed. Below, children were still playing, laughing, skipping and jumping, although it was long past their playtime. Parents, being parents, looked with worry at their watches. They were puzzled. What should they do? The clocks showed it was past playtime, but the sun still stood at playtime! In faraway villages, parents were saying, ""Children it is time for bed."" And children, being children, responded, ""But the sun is still shining brightly."" Mammas and pappas looked at each other. Then they looked up to the sky and wondered, ""Should we send our children to bed? It is late, but the sun is still at the midday spot.""",0.41702917,0.487432152,1
42e422ab7,https://www.africanstorybook.org/,CC BY 4.0,"Hare used to sit all day doing nothing and when Hyena came home after work, Hare would always ask him for nuts from his farm. But Hyena didn't like this very much. Hyena believes in working hard and not getting things for free. So, one day Hyena thought to himself, ""Its so hard to work all day by myself. Maybe Hare could help me and in return he can get some nuts that he has actually worked for."" Hare agreed to his terms and they shook hands on it because he thought it was a good deal. They also agreed that more work could be done and they will also get enough food for their families. The two worked so good together. They would work and laugh together. Hare would dig and plant and Hyena would help and sing along as they went. Hyena was very happy because he was able to plant a lot more than before. Hare was a really hard worker and worked all day long with no rest. He would work fast and faster. But he felt like he was working too much and wanted a raise because what Hyena was paying too little.",-0.033961057999999995,0.488793491,1
2dd95c781,https://www.africanstorybook.org/,CC BY 4.0,"Mister Popples told the squirrels, the squirrels told the birds, caterpillars, butterflies, tiny spiders and all those who lived in the little garden. There was total panic, a lot of running, flying, scurrying and hopping, with no one knowing what to do? Where to go? The caterpillars said, ""Let us look for leaves."" The butterflies said, ""We want flowers."" The mice wanted holes. The squirrels, birds, insects wanted trees, bushes and grass. All the animals wanted the soft earth, not cement or concrete. ""Where will we find all this?"" they cried. ""We will surely die,"" they said and wept. Kato's uncle and aunt were very quiet and all the little squirrels crept close to their mom. Kato cleared his throat and spoke shyly, ""I live in the Far Forest, maybe we can all go there?"" There was a buzz of excitement and someone said, ""How?"" Kato scratched his head and thought hard, ""Well, the Squirrel Express can take the squirrels and the butterflies, spiders caterpillars and all the insects. The birds can either fly or come with us. The moles, mice and the grass snake family can go by the underground Mole Express.""",-0.68131055,0.516959362,1
3a4b56999,https://en.wikipedia.org/wiki/Socrates,CC BY-SA 3.0,"As Socrates did not write down any of his teachings, secondary sources provide the only information on his life and thought. The sometimes contradictory nature of these sources is known as the Socratic problem, or the Socratic question.
Plato and Xenophon's dialogues provide the main source of information on Socrates's life and thought. These writings are the Sokratikoi logoi, or Socratic dialogues, which consist of reports of conversations apparently involving Socrates.
As for discovering the real-life Socrates, the difficulty is that ancient sources are mostly philosophical or dramatic texts, apart from Xenophon. There are no straightforward histories, contemporary with Socrates, that dealt with his own time and place. A corollary of this is that sources that do mention Socrates do not necessarily claim to be historically accurate, and are often partisan. For instance, those who prosecuted and convicted Socrates have left no testament. Historians, therefore, face the challenge of reconciling the various evidence from the extant texts in order to attempt an accurate and consistent account of Socrates's life and work. The result of such an effort is not necessarily realistic, even if consistent.",-2.215148883,0.49893817,1
9f63010ae,https://www.commonlit.org/texts/what-fear-can-teach-us,CC BY-NC-ND 4.0,"As we grow up, we're often encouraged to think of fear as a weakness, just another childish thing to discard like baby teeth or roller skates. And I think it's no accident that we think this way. Neuroscientists have actually shown that human beings are hard-wired to be optimists. So maybe that's why we think of fear, sometimes, as a danger in and of itself. ""Don't worry,"" we like to say to one another. ""Don't panic."" In English, fear is something we conquer. It's something we fight. It's something we overcome. But what if we looked at fear in a fresh way? What if we thought of fear as an amazing act of the imagination, something that can be as profound and insightful as storytelling itself?
It's easiest to see this link between fear and the imagination in young children, whose fears are often extraordinarily vivid. When I was a child, I lived in California, which is, you know, mostly a very nice place to live, but for me as a child, California could also be a little scary.",0.375498596,0.515280683,1
9c5ff50d5,https://en.wikibooks.org/wiki/Wikijunior:Human_Body/Eyes,CC BY-SA 3.0,Eyes are made of several different parts. The white part of the eye is called the sclera.(It is interesting to note that only in Human Species among all other creatures that sclera is visible when the eyes are open). This part covers the surface of the eyes except at the very front. At the front of an eye is a cornea. This part acts like a shield for the eye. It can still let light pass through because it is transparent. Under the cornea is the iris and pupil. The pupil is the black circle in the middle. It is actually a hole that lets light pass through into the back of the eye. The iris is a coloured diaphragm around the pupil. It is a muscle that opens and closes around the pupil to let more or less light through. Behind the pupil is a lens that focuses the light that passes through it onto the retina.,0.12045764099999999,0.468217748,1
a8a7fcc01,https://www.africanstorybook.org/,CC BY 4.0,"Once upon a time, there was a hungry jackal. He was walking around the bush looking for food. He came across a grapevine. He spotted a bunch of juicy ripe grapes hanging from a high branch. ""Those look really delicious,"" he thought. He took a few steps back so that he could make his highest jump. The grapes were too high. Jackal fell on his back without even touching the bunch. Jackal got up and went further back from his starting spot. He ran, and almost got high enough. But he fell, even harder. He tried again and again. But he couldn't get to the grapes. He kept falling until his back was very sore. Finally, he gave up and walked away. He stopped and looked back at the grapes. He was hungrier than ever. ""Those grapes look really sour anyway,"" he thought.",0.741025678,0.5444372160000001,1
d2556a097,https://www.africanstorybook.org/#,CC BY 4.0,"Goat, Dog and Cow were great friends. One day they went on a journey in a taxi. They reached the end of their journey. The driver asked them to pay their fares. Cow paid her fare. Dog paid extra, because he did not have the correct money. The driver was about to give Dog his change. Suddenly Goat ran away without paying. The driver was very annoyed. He drove away without giving Dog his change. That is why, even today, Dog runs towards a car to peep inside. He is looking for the driver who owes him change. Goat runs away from the sound of a car. She is afraid she will be arrested for not paying her fare. Cow is not bothered by cars. Cow takes her time crossing the road. She knows she paid her fare in full.",0.810874254,0.526752777,1
848f1d906,https://simple.wikipedia.org/wiki/Reptile,CC BY-SA 3.0 and GFDL,"Reptile is the common name for one of the main groups of land vertebrates. It is not used so much by biologists, who use more accurate terms.
The name ""reptile"" comes from Latin and means ""one who creeps"". All living reptile species are cold blooded, have scaly skin, and lay cleidoic eggs. They excrete uric acid (instead of urea) and have a cloaca. A cloaca is a shared opening for the anus, urinary tract and reproductive ducts. Reptiles also share an arrangement of the heart and major blood vessels which is different from that of mammals.
Many important groups of reptiles are now extinct. The great marine reptiles of the Mesozoic era, the ichthyosaurs, plesiosaurs and mosasaurs, are extinct. We used to say the dinosaurs were extinct, but they survive in the form of their feathered descendants (birds). Ancient reptiles that do survive include the turtles, the crocodiles and the Tuatara, the lone survivor of its group. The great majority of present-day reptiles are snakes and lizards.",-0.8482350329999999,0.447792763,1
043049ae7,https://simple.wikipedia.org/wiki/European_Union,CC BY-SA 3.0 and GFDL,"The European Union (abbreviation: EU) is a confederation of 28 member countries in Europe, started in 1957 as the European Economic Community (EEC). It has created a common economic area with Europe-wide laws allowing people to move and trade in other EU countries almost the same as they do in their own. Nineteen of these countries also share the same type of money: the euro.
The Treaty of Lisbon is the most recent treaty that says how the Union is run. Every member state signed to say that they each agreed with what it says. Most importantly, it says which jobs ('powers') the Union should do for the members and which jobs they should do themselves. The members decide how the Union should act by voting for or against proposals.
The objective of the EU is to bring its member states closer together with respect of human rights and democracy. It does this with a common style of passport, common rules about fair trading with each other, common agreements about law enforcement, and other agreements.",-1.410773436,0.449550525,1
40923b7c1,https://en.wikipedia.org/wiki/Nanomedicine,CC BY-SA 3.0,"Nanotechnology has provided the possibility of delivering drugs to specific cells using nanoparticles. The overall drug consumption and side-effects may be lowered significantly by depositing the active agent in the morbid region only and in no higher dose than needed. Targeted drug delivery is intended to reduce the side effects of drugs with concomitant decreases in consumption and treatment expenses. Drug delivery focuses on maximizing bioavailability both at specific places in the body and over a period of time. This can potentially be achieved by molecular targeting by nanoengineered devices. A benefit of using nanoscale for medical technologies is that smaller devices are less invasive and can possibly be implanted inside the body, plus biochemical reaction times are much shorter. These devices are faster and more sensitive than typical drug delivery. The efficacy of drug delivery through nanomedicine is largely based upon: a) efficient encapsulation of the drugs, b) successful delivery of drug to the targeted region of the body, and c) successful release of the drug.",-1.6251413,0.459253942,1
ab26eef44,https://kids.frontiersin.org/article/10.3389/frym.2017.00019,CC BY 4.0,"Why do humans feel the need to be creative and enjoy creative material? While creativity is a basic part of human thinking, what counts as creativity and how do we measure it? Creativity is often viewed as a subjective field, meaning that everyone's personal opinion about creativity is different, so we need to have a really clear definition in order to understand what creativity is. So, what exactly is creativity? While there are many components of creativity, including originality, pleasure, value, process, and imagination, the definition that scientists use to study creativity puts those components together to say that creativity is an ability to produce something that is both novel (or original) and has utility (is valuable to someone). This definition allows scientists to develop of testable hypotheses about how creativity arises from the human brain.
We all interact with, process, and produce creativity differently, which makes creating a universal definition of creativity very challenging. As Steve Jobs reminds us, even creative people have a hard time seeing the things they think and create as creative!",-0.7229620790000001,0.481069636,1
7406f3ec9,https://www.africanstorybook.org/,CC BY 4.0,"The animals all agreed and immediately grabbed hoes, shovels and picks. They started digging a well. Hare had not come, but the other animals continued without him. They dug. And they dug. And they dug some more. And finally they hit water. When they struck water, Lion said, ""Why did Hare not come to help? He will not drink from this water!"" Later Hare came and saw the well. He said, ""Hello?"" But he heard nothing. So he went in and splashed around in the water for a while. The next day, when the animals came, they saw that their well was a big mess. The water was nothing but mud. They asked, ""Who would do such a thing?"" Someone said, ""I bet it was Hare, because when we were digging the well he was nowhere to be found."" The animals decided to leave a guard at the well. They chose Baboon to keep an eye on things. Hare came to the well that night, and said, ""Hello?"" And Baboon replied, ""Hello!"" So Hare came over to Baboon, saying ""Try this!"" Hare gave Baboon some honey. And Baboon let him take some water.",-0.30570297399999996,0.492358891,1
80a6e054b,https://simple.wikipedia.org/wiki/Gene_therapy,CC BY-SA 3.0 and GFDL,"Gene therapy means putting in a working gene to a person who has a damaged gene. The European Commission has approved this method for one particular treatment. The treatment by the product Glybera uses a virus to infect muscle cells with a working copy of the gene. The European Commission has given Glybera marketing authorization, which means it can be sold throughout the EU.
One in a million people have damaged copies of the lipase gene needed to break down fats. Fat builds up in their blood; this leads to pain and inflammation of the pancreas (pancreatitis). It is life-threatening. Up to now, the only way to manage the condition is to have a very low-fat diet.
When used in this way, a virus is a vector. That means it is a carrier; the gene has been inserted into the viral genome, and the virus sticks it into the human cells. The technique is called transfection. This technique is different from the gene knockout technique, which does not use a viral vector.",-1.833088289,0.454611495,1
d5fb5c973,https://simple.wikipedia.org/wiki/Metabolism,CC BY-SA 3.0 and GFDL,"Metabolism is the name given to the chemical reactions which keep us alive. It happens in the cells of living organisms.
Reactions catalyzed by enzymes allow organisms to grow, reproduce, maintain their structures, and respond to their environments. The word ‘metabolism' can also refer to digestion and the transport of substances into and between different cells.
Metabolism is usually divided into two categories. Catabolism breaks down organic matter and harvests energy by way of cellular respiration. Anabolism uses energy to construct molecules such as proteins and nucleic acids.
The chemical reactions of metabolism are organized into metabolic pathways, or cycles, like the Krebs cycle. One chemical is transformed through a series of steps into another chemical by a series of enzymes. The metabolic system of an organism decides which substances it finds nutritious and which poisonous. For example, some prokaryotes use hydrogen sulfide as a nutrient, yet this gas is poisonous to animals. The speed of metabolism, the metabolic rate, influences how much food an organism will need, and how it is able to get that food.",-2.030345161,0.517769984,1
5d8da7a16,https://en.wikipedia.org/wiki/Information_technology,CC BY-SA 3.0,"Information technology (IT) is the use of computers to store, retrieve, transmit, and manipulate data or information. IT is typically used within the context of business operations as opposed to personal or entertainment technologies. IT is considered to be a subset of information and communications technology (ICT). An information technology system (IT system) is generally an information system, a communications system or, more specifically speaking, a computer system – including all hardware, software and peripheral equipment – operated by a limited group of users.
Humans have been storing, retrieving, manipulating, and communicating information since the Sumerians in Mesopotamia developed writing in about 3000 BC, but the term information technology in its modern sense first appeared in a 1958 article published in the Harvard Business Review; authors Harold J. Leavitt and Thomas L. Whisler commented that ""the new technology does not yet have a single established name. We shall call it information technology (IT)."" Their definition consists of three categories: techniques for processing, the application of statistical and mathematical methods to decision-making, and the simulation of higher-order thinking through computer programs.",-1.4260123580000001,0.526970143,1
f7c205371,https://en.wikipedia.org/wiki/Radiosurgery,CC BY-SA 3.0,"Radiosurgery is surgery using radiation, that is, the destruction of precisely selected areas of tissue using ionizing radiation rather than excision with a blade. Like other forms of radiation therapy, it is usually used to treat cancer. Radiosurgery was originally defined by the Swedish neurosurgeon Lars Leksell as ""a single high dose fraction of radiation, stereotactically directed to an intracranial region of interest"". In stereotactic radiosurgery (SRS), the word stereotactic refers to a three-dimensional coordinate system that enables accurate correlation of a virtual target seen in the patient's diagnostic images with the actual target position in the patient.
Technological improvements in medical imaging and computing have led to increased clinical adoption of stereotactic radiosurgery and have broadened its scope in recent years. Notwithstanding these improvements, the localization accuracy and precision that are implicit in the word ""stereotactic"" remain of utmost importance for radiosurgical interventions today.",-1.961218774,0.47389574799999995,1
3362c7f9a,https://www.africanstorybook.org/,CC BY 4.0,"One day while Magozwe was looking through the dustbins, he found an old tattered storybook. He cleaned the dirt from it and put it in his sack. Every day after that he would take out the book and look at the pictures. He did not know how to read the words. The pictures told the story of a boy who grew up to be a pilot. Magozwe would daydream of being a pilot. Sometimes, he imagined that he was the boy in the story. It was cold and Magozwe was standing on the road begging. A man walked up to him. ""Hello, I'm Thomas. I work at a place where you can get something to eat,"" he said. Thomas pointed to a house nearby. ""I hope you will go there to get some food?"" he asked. Magozwe looked at the man, and then at the house. ""Maybe,"" he said, and walked away. Over the months that followed, the homeless boys got used to seeing Thomas around. He liked to talk to people, especially people living on the streets. Thomas listened to the stories of people's lives. He was patient and respectful.",0.010803516,0.540584127,1
